group_id,name,status
56584579,"Моя Уютная Дача, сад и огород","огород, сад, дача , советы"
171089945,Вкратце | Тула!,Кратко и только самое важное о Туле. Присоединяйся!
179285556,"Детские поделки, развивашки от Мой знайка","""Мой знайка"" Здесь Вы можете найти развивающие печатные материалы для занятий с детьми от @poteshka_mama🙂"
193929958,Методичка для учителя v.2.0,
132694187,Женский мир,✅ а мы расскажем!
46117626,Просто Вкусно,"Все простое , самое вкусное💫"
122045258,Дачные идеи,Ежедневник настоящего дачника.
222924910,Подслушано Узловая,
146118855,Удачные идеи и не только.,📌 мы рассказываем о нереально крутых идеях!!!
201224353,Типичный Многонационал,мы за дружбу народов 😊 на наш telegram 👇
73107257,ВКЛЮЧАЙ НА ВСЮ,
186898880,ГОРЯЧИЕ НОВОСТИ,Контент без ограничений!
149316199,Бабушки не врут!,
170968685,Плачем от смеха!,
198787588,Дикий Мир,Наша планета в очередной раз показывает всю силу природы и неспособность людей противостоять ей...
221169298,Kinopedia,
40591578,BEZ BUNKERA AVTO NET | БПАН,
103611704,АНТИТЕРРОР | Военные сводки «Z»,
60779153,Подслушано в Гусе (Гусь-Хрустальный),"Все посты по умолчанию публикуются анонимно, исключения в правилах группы"
169292730,Киномания,Для любителей Кино
38964896,SPARTA GYM,Поднимаем твой тестостерон и мотивацию 💪
70630425,Яркие Девицы | ЯД,🔥🔥🔥
59069245,Няшки - Милашки,Лагерь для 18 🔥
203079704,Лучшие наши сериалы,Новинки и не только
79968953,Island Video| Видео ВК,Тот самый паблик с видео
177667020,Халтура и Работа Самара,
162164262,Последние новости,Я - БОЛЬ 😈
132561435,Самара Работа Вакансии,
77521971,Халтура Самара | Работа,РАБОТАВИРУС 🔥⚒
